book,scene_id,chapter_slug,line_start,line_end,slug_text,pov,time_marker,asserted_location,is_slug
3,s179-ghana-kofi-s-team-will-maintain-the-volta-stations,chapter-twenty-three,4477,4538,"Ghana. Kofi's team will maintain the Volta stations. The Moleskines I'm",Andrew,"","Ghana",true
3,s180-the-next-morning-he-called-jennifer,chapter-twenty-three,4539,4581,"The next morning, he called Jennifer.",Andrew,"morning","",true
3,s181-listening-to-its-relatives-he-would-tell-her-it-was,chapter-twenty-three,4582,4607,"listening to its relatives. He would tell her it was a rock from Iceland,",Andrew,"","He would tell her it was a rock from Iceland,",true
3,s182-the-monitors-shipped-to-ghana-the-real-time-freque,chapter-twenty-three,4608,4610,"The monitors: shipped to Ghana. The real-time frequency tracking",Andrew,"","The monitors: shipped to Ghana",true
3,s183-to-kofi-asante-at-the-university-of-ghana-the-volta,chapter-twenty-three,4611,4615,"to Kofi Asante at the University of Ghana. The Volta caves would",Blake,"","to Kofi Asante at the University of Ghana",true
3,s184-reykjavik-icelandic-birch-hand-joined-unvarnished,chapter-twenty-three,4616,4628,"Reykjavik. Icelandic birch, hand-joined, unvarnished, the kind of box",Blake,"","Reykjavik",true
3,s185-andrew-sealed-the-box-addressed-it-to-the-quality-h,chapter-twenty-three,4629,4690,"Andrew sealed the box. Addressed it to the Quality Hill apartment.",Andrew,"","Addressed it to the Quality Hill apartment.",true
3,s186-hours-he-would-arrive-at-the-quality-hill-apartment,chapter-twenty-three,4691,4716,"hours. He would arrive at the Quality Hill apartment and knock on the",Blake,"","He would arrive at the Quality Hill apartment and knock on the",true
3,s187-5-am-the-foundation-february-a-year-after-the-dis,chapter-twenty-four,4717,4732,"5 AM. The Foundation. February. A year after the distribution.",Nadia,"5 AM","The Foundation",true
3,s188-the-foundation-was-no-longer-a-lab-she-sat-at-her-d,chapter-twenty-four,4733,4736,"The Foundation was no longer a lab. She sat at her desk and",Nadia,"","The Foundation was no longer a lab",true
3,s189-foundation-was-a-school-twelve-hundred-trained-faci,chapter-twenty-four,4737,4778,"Foundation was a school. Twelve hundred trained facilitators",Nadia,"","Foundation was a school",true
3,s190-slightly-below-the-strahov-specification-slightly-a,chapter-twenty-four,4779,4784,"Slightly below the Strahov specification. Slightly above the cathedral",Nadia,"","Slightly below the Strahov specification",true
3,s191-she-opened-her-eyes-the-building-was-dark-the-serv,chapter-twenty-four,4785,4785,"She opened her eyes. The building was dark. The server room",Nadia,"","The server room",true
3,s192-leds-reflected-green-off-the-hallway-wall-the-coffe,chapter-twenty-four,4786,4797,"LEDs reflected green off the hallway wall. The coffee maker, the one",Nadia,"","LEDs reflected green off the hallway wall",true
3,s193-she-opened-her-notebook-the-leather-notebook-from-p,chapter-twenty-four,4798,4854,"She opened her notebook. The leather notebook from Prague. Twelve",Nadia,"","The leather notebook from Prague",true
3,s194-she-picked-up-her-coat-from-the-chair-the-foundatio,chapter-twenty-four,4855,4858,"She picked up her coat from the chair. The Foundation building",Blake,"","The Foundation building",true
3,s195-she-set-the-cold-cup-in-the-sink-on-her-way-out-loc,chapter-twenty-four,4859,4899,"She set the cold cup in the sink on her way out. Locked the office.",Blake,"","Locked the office.",true
3,s196-tokyo-a-sixth-floor-apartment-in-shimokitazawa-twe,chapter-twenty-five,4900,4934,"Tokyo. A sixth-floor apartment in Shimokitazawa. Twelve people, a",Andrew,"","A sixth-floor apartment in Shimokitazawa",true
3,s197-students-need-not-the-frequency-data-not-the-chamb,chapter-twenty-five,4935,4936,"students need. Not the frequency data. Not the chamber specifications.",Andrew,"","Not the chamber specifications.",true
3,s198-she-did-not-tell-the-group-about-the-foundation-she,chapter-twenty-five,4937,5026,"She did not tell the group about the Foundation. She did not",Andrew,"","She did not tell the group about the Foundation",true
3,s199-earlier-that-morning-the-quality-hill-kitchen-the,chapter-twenty-six,5027,5033,"Earlier that morning. The Quality Hill kitchen. The light through the",Blake,"morning","The Quality Hill kitchen",true
3,s200-he-had-filled-nine-notebooks-in-iceland-he-was-fini,chapter-twenty-six,5034,5064,"He had filled nine notebooks in Iceland. He was finishing the tenth",Blake,"","He had filled nine notebooks in Iceland",true
3,s201-within-is-the-resonance-chamber-of-a-human-chest,chapter-twenty-six,5065,5088,"\"within\" is the resonance chamber of a human chest. The \"God\" is the",Blake,"","\"within\" is the resonance chamber of a human chest",true
3,s202-eight-minutes-later-the-volvo-turned-onto-quality-h,chapter-twenty-six,5089,5119,"Eight minutes later, the Volvo turned onto Quality Hill and stopped in",Blake,"","Eight minutes later, the Volvo turned onto Quality Hill and stopped in",true
3,s203-she-walked-into-the-kitchen,chapter-twenty-six,5120,5175,"She walked into the kitchen.",Blake,"","She walked into the kitchen.",true
3,s204-the-strahov-specification-not-the-preparation-proto,chapter-twenty-six,5176,5177,"the Strahov specification. Not the preparation protocol's target. His. The",Blake,"","the Strahov specification",true
3,s205-i-m-going-to-sit-here-and-drink-coffee-and-listen,chapter-twenty-six,5178,5210,"\"I'm going to sit here. And drink coffee. And listen to the apartment.\"",Andrew,"","And listen to the apartment.\"",true
3,s206-cessation-of-the-eighth-chamber-not-the-flatline-of,chapter-twenty-six,5211,5225,"cessation of the eighth chamber. Not the flatline of the demonstration.",Andrew,"","cessation of the eighth chamber",true
3,s207-she-closed-her-eyes-he-closed-his-two-people-at-a,chapter-twenty-six,5226,5252,"She closed her eyes. He closed his. Two people at a kitchen table",Andrew,"","Two people at a kitchen table",true
3,s208-chapter-twenty-seven,chapter-twenty-seven,5253,5254,"CHAPTER TWENTY-SEVEN",Andrew,"","",true
3,s209-april-the-same-flight-he-had-taken-nine-times-befor,chapter-twenty-seven,5255,5261,"April. The same flight he had taken nine times before. KEF in the early",Andrew,"April","",true
3,s210-recognize-it-some-addresses-in-iceland-are-not-reco,chapter-twenty-seven,5262,5264,"recognize it. Some addresses in Iceland are not recognized; they are",Andrew,"","Some addresses in Iceland are not recognized; they are",true
3,s211-the-cottage-was-where-he-had-left-it-the-wind-too,chapter-twenty-seven,5265,5275,"The cottage was where he had left it. The wind too. The lava field",Andrew,"","The cottage was where he had left it",true
3,s212-his-feet-the-cottage-was-unlocked-the-way-it-had-b,chapter-twenty-seven,5276,5293,"his feet. The cottage was unlocked, the way it had been unlocked for",Andrew,"","The cottage was unlocked, the way it had been unlocked for",true
3,s213-the-desk-was-dust-five-months-of-dust-from-a-cottag,chapter-twenty-seven,5294,5332,"The desk was dust. Five months of dust from a cottage in a lava",Aldric,"","Five months of dust from a cottage in a lava",true
3,s214-cottage-would-receive-the-silence-the-silence-would,chapter-twenty-seven,5333,5369,"cottage would receive the silence. The silence would be the same silence",Aldric,"","cottage would receive the silence",true
3,s215-in-the-mind-already-formed-blake-looked-at-the-corn,volume-two,-and-now,-today,-in-the-spring-of-his-fifty-second-year,,5370,5375,"in the mind already-formed. Blake looked at the corner of the cottage",Blake,"","Blake looked at the corner of the cottage",true
3,s216-the-wind-moved-against-the-cottage-walls,volume-two,-and-now,-today,-in-the-spring-of-his-fifty-second-year,,5376,5403,"The wind moved against the cottage walls.",Aldric,"","The wind moved against the cottage walls.",true
3,s217-some-things-i-cannot-write-there-is-a-chamber-at-th,volume-two,-and-now,-today,-in-the-spring-of-his-fifty-second-year,,5404,5404,"Some things I cannot write. There is a chamber at the bottom of an Ozark",Blake,"","There is a chamber at the bottom of an Ozark",true
3,s218-lake-i-will-not-return-to-it-there-is-a-sphere-in,volume-two,-and-now,-today,-in-the-spring-of-his-fifty-second-year,,5405,5426,"lake; I will not return to it. There is a sphere in that chamber whose carvings no",Blake,"","There is a sphere in that chamber whose carvings no",true
3,s219-the-cottage-was-warm-the-wind-was-high-the-breitli,volume-two,-and-now,-today,-in-the-spring-of-his-fifty-second-year,,5427,5454,"The cottage was warm. The wind was high. The Breitling on the",Blake,"","The cottage was warm",true
